id,timestamp,date,state,vehicle_category,actual_sales,predicted_sales,error,processing_time_ms,model_confidence
203,2025-07-15 20:06:28.195094,2023-01-01,Bihar,2-Wheelers,972.0,394.339876597788,577.660123402212,0.0,0.9
204,2025-07-15 20:06:28.299357,2023-01-01,Bihar,2-Wheelers,1.0,0.0,1.0,0.0,0.9
205,2025-07-15 20:06:28.404435,2023-01-01,Bihar,Bus,0.0,0.0,0.0,0.0,0.9
206,2025-07-15 20:06:28.509805,2023-01-01,Uttar Pradesh,2-Wheelers,1.0,91.24874938718972,90.24874938718972,0.0,0.9
207,2025-07-15 20:06:28.616744,2023-01-01,Uttar Pradesh,2-Wheelers,13.0,552.0615380735329,539.0615380735329,0.0,0.9
208,2025-07-15 20:06:28.721236,2023-01-01,Uttar Pradesh,2-Wheelers,34.0,445.7341733204561,411.7341733204561,0.0,0.9
209,2025-07-15 20:06:28.825819,2023-01-01,Bihar,4-Wheelers,19.0,0.0,19.0,0.0,0.9
210,2025-07-15 20:06:28.930007,2023-01-01,Bihar,4-Wheelers,0.0,0.0,0.0,0.0,0.9
211,2025-07-15 20:06:29.039328,2023-01-01,Uttar Pradesh,3-Wheelers,13882.0,4926.852851915623,8955.147148084376,0.0,0.6687236084622531
212,2025-07-15 20:06:29.144322,2023-01-01,Uttar Pradesh,3-Wheelers,625.0,0.0,625.0,0.0,0.9
213,2025-07-15 20:06:29.249342,2023-01-01,Uttar Pradesh,3-Wheelers,28.0,14147.150404242015,14119.150404242015,0.0,0.3
